2012-03-02 09:52:43,622	WARN 	org.hibernate.search.store.impl.DirectoryProviderHelper	HSEARCH000041: Index directory not found, creating: '/home/parijat/workspace/channels/data/lucene'	
2012-03-02 10:39:08,016	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=1w1goi6nas6ruz160t6zt3ipn
2012-03-02 10:39:09,012	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=iazrtp1go2xzn36b1cplizgc
2012-03-02 10:39:10,010	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=1ue367li2iq8pjo05xxj40bei
2012-03-02 10:39:11,001	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=14vu6bzeu900ualgdgxup4hb1
2012-03-02 10:39:12,019	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=179hxdm696u5zjw9vw2v2rgfa
2012-03-02 10:39:13,004	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=5iwc09opaai7udu9jjdst9sp
2012-03-02 10:39:14,002	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=sgqrq8xxqqxuksklod49s3hr
2012-03-02 10:39:15,003	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=qyzzox9fi9f5px1f0tet97ux
2012-03-02 10:39:16,010	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=dvyxuv5o7upl177dykj0352dl
2012-03-02 10:39:17,028	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=1qc8tw9squmaoknu8nozozuz4
2012-03-02 10:39:18,040	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=10kgx42kt6o1d105c70wyoidv2
2012-03-02 10:39:45,100	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=19486od489wbs1mxonkwfd4255
2012-03-02 10:39:46,913	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=19486od489wbs1mxonkwfd4255
2012-03-02 10:39:48,171	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=x1owj7tfehz110t0dwqmj63hl
2012-03-02 10:39:49,358	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=x1owj7tfehz110t0dwqmj63hl
2012-03-02 10:39:51,120	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=17y0e6zt3gmotw5j2afvexzqt
2012-03-02 10:39:52,313	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=17y0e6zt3gmotw5j2afvexzqt
2012-03-02 10:39:54,098	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=1eg8q14dojc3s1chtyadzut2j3
2012-03-02 10:39:55,290	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=1eg8q14dojc3s1chtyadzut2j3
2012-03-02 10:39:57,134	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=w3n4fhvpecyhhaldcenlx70y
2012-03-02 10:39:58,316	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=w3n4fhvpecyhhaldcenlx70y
2012-03-02 10:40:00,107	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=1osipe9tnqgyfyrss3bl0f78j
2012-03-02 10:40:01,277	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=1osipe9tnqgyfyrss3bl0f78j
2012-03-02 10:40:03,103	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=11zqkx2nrry61k3il1b40ldvt
2012-03-02 10:40:04,297	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=11zqkx2nrry61k3il1b40ldvt
2012-03-02 10:40:06,111	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=1udxuqnlj48601mmzav7hybno0
2012-03-02 10:40:07,294	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=1udxuqnlj48601mmzav7hybno0
2012-03-02 10:40:09,110	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=1mmey6k5c8najk6tymirhjxep
2012-03-02 10:40:10,328	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=1mmey6k5c8najk6tymirhjxep
2012-03-02 10:40:12,102	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=m4oqq7ffdapx1e5hmebucxxx0
2012-03-02 10:40:13,290	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=m4oqq7ffdapx1e5hmebucxxx0
2012-03-02 10:40:15,128	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=2w08efhhfr351loie7hgnpp8p
2012-03-02 10:40:16,306	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=2w08efhhfr351loie7hgnpp8p
2012-03-02 10:40:18,110	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=frl8qjrz3knt46uj6q1wedsr
2012-03-02 10:40:19,283	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=frl8qjrz3knt46uj6q1wedsr
2012-03-02 10:40:21,123	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=1cfg50dzqkfkluz57rx38k5pb
2012-03-02 10:40:22,297	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=1cfg50dzqkfkluz57rx38k5pb
2012-03-02 10:40:24,112	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=1cxzx4urr8est170ozpdc3ulyj
2012-03-02 10:40:25,278	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=1cxzx4urr8est170ozpdc3ulyj
2012-03-02 10:40:27,123	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=n3016h5jxorssgahf354v3il
2012-03-02 10:40:28,288	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=n3016h5jxorssgahf354v3il
2012-03-02 10:40:30,120	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=17qgdyvp50h161sft4uyqpa9mm
2012-03-02 10:40:31,300	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=17qgdyvp50h161sft4uyqpa9mm
2012-03-02 10:40:33,113	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=15fh5f9wyadtl1woepyo82uez5
2012-03-02 10:40:34,283	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=15fh5f9wyadtl1woepyo82uez5
2012-03-02 10:40:36,131	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=1a1adiihq3in71kq9nri71u4cy
2012-03-02 10:40:37,298	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=1a1adiihq3in71kq9nri71u4cy
2012-03-02 10:40:39,116	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=optappwo5qcb1fbz1ku7l81jv
2012-03-02 10:40:40,307	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=optappwo5qcb1fbz1ku7l81jv
2012-03-02 10:40:42,115	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=rz9if266rnon1blqgzkpu2rhj
2012-03-02 10:40:43,306	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=rz9if266rnon1blqgzkpu2rhj
2012-03-02 10:40:45,113	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=1efjbxdoyoojv1ufduwzorgar3
2012-03-02 10:40:46,285	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=1efjbxdoyoojv1ufduwzorgar3
2012-03-02 10:40:48,105	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=erdbh4d8vaqp1y03z3011s2ib
2012-03-02 10:40:49,291	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=erdbh4d8vaqp1y03z3011s2ib
2012-03-02 10:40:51,114	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=1apfapvajarc7ijq3skevy1zp
2012-03-02 10:40:52,303	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=1apfapvajarc7ijq3skevy1zp
2012-03-02 10:40:54,105	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=5f5sanyeyjfpxlluwowxf91d
2012-03-02 10:40:55,287	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=5f5sanyeyjfpxlluwowxf91d
2012-03-02 10:40:57,103	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=19e8ib8da75ov13lpr88o9evvo
2012-03-02 10:40:58,289	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=19e8ib8da75ov13lpr88o9evvo
2012-03-02 10:41:00,113	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=acd0x3ofpow6z0dq2s3xkrfz
2012-03-02 10:41:01,303	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=acd0x3ofpow6z0dq2s3xkrfz
2012-03-02 10:41:03,117	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=121h3yl80d55y1buh7gn2b2axv
2012-03-02 10:41:04,296	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=121h3yl80d55y1buh7gn2b2axv
2012-03-02 10:41:06,112	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=1n9e25yycshe31fxjpjfclrla7
2012-03-02 10:41:07,280	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=1n9e25yycshe31fxjpjfclrla7
2012-03-02 10:41:09,105	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=1ujhre343zdqcz3945ga6ohmd
2012-03-02 10:41:10,316	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=1ujhre343zdqcz3945ga6ohmd
2012-03-02 10:41:12,107	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=1crq6xummzgp05rvnzehurl2c
2012-03-02 10:41:13,281	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=1crq6xummzgp05rvnzehurl2c
2012-03-02 10:41:15,119	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=1c0w7kekijsr9pei8f7e6z910
2012-03-02 10:41:16,297	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=1c0w7kekijsr9pei8f7e6z910
2012-03-02 10:41:18,107	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=1hrfg78k8f9tq1e94r02c05u8q
2012-03-02 10:41:19,286	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=1hrfg78k8f9tq1e94r02c05u8q
2012-03-02 10:41:21,113	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=1p5edveaz8uz6hjk83a6ezci
2012-03-02 10:41:22,295	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=1p5edveaz8uz6hjk83a6ezci
2012-03-02 10:41:24,109	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=1mo1q62m646ml1x8vcf1jh4koo
2012-03-02 10:41:25,282	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=1mo1q62m646ml1x8vcf1jh4koo
2012-03-02 10:41:27,128	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=1nq31mhozgd9g162m85wvu9dnz
2012-03-02 10:41:28,303	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=1nq31mhozgd9g162m85wvu9dnz
2012-03-02 10:41:30,128	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=116fyogc7rhz11e1a53izqbt9q
2012-03-02 10:41:31,298	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=116fyogc7rhz11e1a53izqbt9q
2012-03-02 10:41:33,113	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=1fgkun9sg0swrvvjulab1w2og
2012-03-02 10:41:34,299	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=1fgkun9sg0swrvvjulab1w2og
2012-03-02 10:41:36,126	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=dmu7spbklmhi17t0ovs2f04qk
2012-03-02 10:41:37,327	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=dmu7spbklmhi17t0ovs2f04qk
2012-03-02 10:41:39,128	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=gft9odqh2f041nytcy417yi23
2012-03-02 10:41:40,311	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=gft9odqh2f041nytcy417yi23
2012-03-02 10:41:42,129	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=1kdq5ldim5bps6xy3blhgpvae
2012-03-02 10:41:43,296	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=1kdq5ldim5bps6xy3blhgpvae
2012-03-02 10:41:45,130	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=380ob17sa1f2179g08bjb6mmp
2012-03-02 10:41:46,300	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=380ob17sa1f2179g08bjb6mmp
2012-03-02 10:41:48,121	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=eye8lg1rkydllsekiiy3wbjr
2012-03-02 10:41:49,281	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=eye8lg1rkydllsekiiy3wbjr
2012-03-02 10:41:51,126	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=rqd6dnew1xywrjei3x3sxvyx
2012-03-02 10:41:52,303	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=rqd6dnew1xywrjei3x3sxvyx
2012-03-02 10:41:54,128	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=jxc1vzkpzedq8of4k2l7k98l
2012-03-02 10:41:55,286	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=jxc1vzkpzedq8of4k2l7k98l
2012-03-02 10:41:57,115	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=8ccxgi5ce4uo13m4udxj8xlzn
2012-03-02 10:41:58,277	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=8ccxgi5ce4uo13m4udxj8xlzn
2012-03-02 10:42:00,114	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=13wux30vm4svbf5x5enqama1r
2012-03-02 10:42:01,274	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/admin;client=192.168.4.100;session=13wux30vm4svbf5x5enqama1r
