2012-01-13 11:14:02,061	WARN 	com.mindalliance.channels.core.dao.PlanManagerImpl	No default plan for user david	
2012-01-13 11:34:51,366	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/plan;client=192.168.0.23;session=1oc2gaafu24rf1np6uf0qo19sd
2012-01-13 11:34:51,369	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/plan;client=192.168.0.23;session=1q8ehb5kwyily1311keeytfttl
2012-01-13 11:34:51,391	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/plan;client=192.168.0.23;session=12bnie42l43ql1aynfzcx92gvx
2012-01-13 11:34:51,416	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/plan;client=192.168.0.23;session=r4v1n8bfz4hfqohyawlqz1z2
2012-01-13 11:34:51,516	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/plan;client=192.168.0.23;session=12hpry0v9i5v81kxh35h0fv8wh
2012-01-13 11:34:51,608	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/plan;client=192.168.0.23;session=1lxc78wccjrbmswi60o9yebf9
2012-01-13 11:34:51,646	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/plan;client=192.168.0.23;session=19yod4l2z3ts8jrhgyuo50cs8
2012-01-13 11:34:51,729	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/plan;client=192.168.0.23;session=jm6ayyv2n1x74vdkynfqnvpf
2012-01-13 11:34:51,743	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/plan;client=192.168.0.23;session=hayn8xdd3b9w1jvk5lnhqfuna
2012-01-13 11:34:51,802	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/plan;client=192.168.0.23;session=7y1gqglrqkgz1mao7exqtanri
2012-01-13 11:34:51,803	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/plan;client=192.168.0.23;session=zn3lxy812r9tube8mc70zxlm
2012-01-13 11:34:51,804	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/plan;client=192.168.0.23;session=1620b9iylr9461hgi74e4hl2q7
2012-01-13 11:34:51,880	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/plan;client=192.168.0.23;session=1t4kye1un15yv1w66bj07606vl
2012-01-13 11:34:51,969	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/plan;client=192.168.0.23;session=1jdt5y27oy9gy6ov1sn1qs2qs
2012-01-13 11:34:52,024	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/plan;client=192.168.0.23;session=u2gnzun9wlum184305bok6qwb
2012-01-13 11:34:52,064	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/plan;client=192.168.0.23;session=owh7gro9c9cv8dc5qhf7t7zw
2012-01-13 11:34:52,134	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/plan;client=192.168.0.23;session=jchs1d8o27cd1mlum8airozzl
2012-01-13 11:34:52,255	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/plan;client=192.168.0.23;session=aorg5sjws1uto18ef9tmi339
2012-01-13 11:34:52,297	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/plan;client=192.168.0.23;session=1apxiyofp3he41rjd5ba2w3qx6
2012-01-13 11:34:52,393	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/plan;client=192.168.0.23;session=bifv29u5vxet1t0oamcgmv7o
2012-01-13 11:34:52,480	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/plan;client=192.168.0.23;session=sd6wqwbojke2puqa2l3ln6si
2012-01-13 11:34:52,529	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/plan;client=192.168.0.23;session=pmodqqotw68vzpdqy9ay2aa
2012-01-13 11:34:52,568	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/plan;client=192.168.0.23;session=13ce2d1llleca5w2hkap9h6v0
2012-01-13 11:34:52,640	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/plan;client=192.168.0.23;session=1rfq39ljqunsn1x347z1ogfu44
2012-01-13 11:34:52,664	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/plan;client=192.168.0.23;session=103f08coj32tbalhlrmupuhii
2012-01-13 11:34:52,679	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/plan;client=192.168.0.23;session=1a86t19nt5959t5khdpqu3xq
2012-01-13 11:34:52,709	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/plan;client=192.168.0.23;session=wyr1hh31w4ys1rkgu25a183hy
2012-01-13 11:34:52,784	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/plan;client=192.168.0.23;session=13mm7oizycj3l1k7rxsqq0qiyr
2012-01-13 11:34:52,824	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/plan;client=192.168.0.23;session=hur27yz0vzgy147aijbnneptm
2012-01-13 11:34:52,850	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/plan;client=192.168.0.23;session=1pbs7r2iandq9pf2oe1zmflix
2012-01-13 11:34:52,875	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/plan;client=192.168.0.23;session=9mt7eslq2cdz19qn2yjyzyp00
2012-01-13 11:34:52,988	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/plan;client=192.168.0.23;session=qyxx0uz10w0819mwlm03mrf8q
2012-01-13 11:34:53,008	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/plan;client=192.168.0.23;session=u6yowb3p7jc31w4vvtfp8j9a0
2012-01-13 11:34:53,047	ERROR	org.apache.wicket.RequestCycle	Can't instantiate page using constructor public com.mindalliance.channels.pages.PlanPage(org.apache.wicket.PageParameters) and argument v = "[1]" plan = "[mindalliance.com%2Fchannels%2Fplans%2Facme]"	uri=/channels/plan;client=192.168.0.23;session=1q8ehb5kwyily1311keeytfttl
org.apache.wicket.WicketRuntimeException: Can't instantiate page using constructor public com.mindalliance.channels.pages.PlanPage(org.apache.wicket.PageParameters) and argument v = "[1]" plan = "[mindalliance.com%2Fchannels%2Fplans%2Facme]"
	at org.apache.wicket.session.DefaultPageFactory.createPage(DefaultPageFactory.java:212)
	at org.apache.wicket.session.DefaultPageFactory.newPage(DefaultPageFactory.java:89)
	at org.apache.wicket.request.target.component.BookmarkablePageRequestTarget.newPage(BookmarkablePageRequestTarget.java:305)
	at org.apache.wicket.request.target.component.BookmarkablePageRequestTarget.getPage(BookmarkablePageRequestTarget.java:320)
	at org.apache.wicket.request.target.component.BookmarkablePageRequestTarget.processEvents(BookmarkablePageRequestTarget.java:234)
	at org.apache.wicket.request.AbstractRequestCycleProcessor.processEvents(AbstractRequestCycleProcessor.java:92)
	at org.apache.wicket.RequestCycle.processEventsAndRespond(RequestCycle.java:1250)
	at org.apache.wicket.RequestCycle.step(RequestCycle.java:1329)
	at org.apache.wicket.RequestCycle.steps(RequestCycle.java:1436)
	at org.apache.wicket.RequestCycle.request(RequestCycle.java:545)
	at org.apache.wicket.protocol.http.WicketFilter.doGet(WicketFilter.java:486)
	at org.apache.wicket.protocol.http.WicketFilter.doFilter(WicketFilter.java:319)
	at org.mortbay.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1212)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:368)
	at org.springframework.security.web.access.intercept.FilterSecurityInterceptor.invoke(FilterSecurityInterceptor.java:109)
	at org.springframework.security.web.access.intercept.FilterSecurityInterceptor.doFilter(FilterSecurityInterceptor.java:83)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:380)
	at org.springframework.security.web.access.ExceptionTranslationFilter.doFilter(ExceptionTranslationFilter.java:97)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:380)
	at org.springframework.security.web.session.SessionManagementFilter.doFilter(SessionManagementFilter.java:100)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:380)
	at org.springframework.security.web.authentication.AnonymousAuthenticationFilter.doFilter(AnonymousAuthenticationFilter.java:78)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:380)
	at org.springframework.security.web.authentication.rememberme.RememberMeAuthenticationFilter.doFilter(RememberMeAuthenticationFilter.java:119)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:380)
	at org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter.doFilter(SecurityContextHolderAwareRequestFilter.java:54)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:380)
	at org.springframework.security.web.savedrequest.RequestCacheAwareFilter.doFilter(RequestCacheAwareFilter.java:35)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:380)
	at org.springframework.security.web.authentication.www.BasicAuthenticationFilter.doFilter(BasicAuthenticationFilter.java:177)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:380)
	at org.springframework.security.web.authentication.AbstractAuthenticationProcessingFilter.doFilter(AbstractAuthenticationProcessingFilter.java:187)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:380)
	at org.springframework.security.web.authentication.logout.LogoutFilter.doFilter(LogoutFilter.java:105)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:380)
	at org.springframework.security.web.context.SecurityContextPersistenceFilter.doFilter(SecurityContextPersistenceFilter.java:79)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:380)
	at org.springframework.security.web.session.ConcurrentSessionFilter.doFilter(ConcurrentSessionFilter.java:109)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:380)
	at org.springframework.security.web.FilterChainProxy.doFilter(FilterChainProxy.java:169)
	at org.springframework.web.filter.DelegatingFilterProxy.invokeDelegate(DelegatingFilterProxy.java:237)
	at org.springframework.web.filter.DelegatingFilterProxy.doFilter(DelegatingFilterProxy.java:167)
	at org.mortbay.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1212)
	at org.springframework.web.filter.AbstractRequestLoggingFilter.doFilterInternal(AbstractRequestLoggingFilter.java:193)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:76)
	at org.mortbay.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1212)
	at org.mortbay.jetty.servlet.ServletHandler.handle(ServletHandler.java:399)
	at org.mortbay.jetty.security.SecurityHandler.handle(SecurityHandler.java:216)
	at org.mortbay.jetty.servlet.SessionHandler.handle(SessionHandler.java:182)
	at org.mortbay.jetty.handler.ContextHandler.handle(ContextHandler.java:766)
	at org.mortbay.jetty.webapp.WebAppContext.handle(WebAppContext.java:450)
	at org.mortbay.jetty.handler.ContextHandlerCollection.handle(ContextHandlerCollection.java:230)
	at org.mortbay.jetty.handler.HandlerCollection.handle(HandlerCollection.java:114)
	at org.mortbay.jetty.handler.HandlerWrapper.handle(HandlerWrapper.java:152)
	at org.mortbay.jetty.Server.handle(Server.java:326)
	at org.mortbay.jetty.HttpConnection.handleRequest(HttpConnection.java:542)
	at org.mortbay.jetty.HttpConnection$RequestHandler.headerComplete(HttpConnection.java:928)
	at org.mortbay.jetty.HttpParser.parseNext(HttpParser.java:549)
	at org.mortbay.jetty.HttpParser.parseAvailable(HttpParser.java:212)
	at org.mortbay.jetty.HttpConnection.handle(HttpConnection.java:404)
	at org.mortbay.io.nio.SelectChannelEndPoint.run(SelectChannelEndPoint.java:410)
	at org.mortbay.thread.QueuedThreadPool$PoolThread.run(QueuedThreadPool.java:582)
Caused by: java.lang.reflect.InvocationTargetException
	at sun.reflect.GeneratedConstructorAccessor92.newInstance(Unknown Source)
	at sun.reflect.DelegatingConstructorAccessorImpl.newInstance(DelegatingConstructorAccessorImpl.java:27)
	at java.lang.reflect.Constructor.newInstance(Constructor.java:513)
	at org.apache.wicket.session.DefaultPageFactory.createPage(DefaultPageFactory.java:188)
	... 61 more
Caused by: org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'diagramFactory' defined in class path resource [applicationContext.xml]: Initialization of bean failed; nested exception is java.lang.NullPointerException
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:527)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:456)
	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:310)
	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:194)
	at org.springframework.context.support.AbstractApplicationContext.getBean(AbstractApplicationContext.java:1079)
	at org.apache.wicket.spring.SpringBeanLocator.lookupSpringBean(SpringBeanLocator.java:310)
	at org.apache.wicket.spring.SpringBeanLocator.locateProxyTarget(SpringBeanLocator.java:237)
	at org.apache.wicket.proxy.LazyInitProxyFactory$JdkHandler.invoke(LazyInitProxyFactory.java:412)
	at org.apache.wicket.proxy.$Proxy30.newFlowMapDiagram(Unknown Source)
	at com.mindalliance.channels.pages.components.diagrams.FlowMapDiagramPanel.makeDiagram(FlowMapDiagramPanel.java:86)
	at com.mindalliance.channels.pages.components.diagrams.AbstractDiagramPanel.init(AbstractDiagramPanel.java:107)
	at com.mindalliance.channels.pages.components.diagrams.FlowMapDiagramPanel.<init>(FlowMapDiagramPanel.java:70)
	at com.mindalliance.channels.pages.components.segment.AbstractFlowMapContainingPanel.addFlowDiagram(AbstractFlowMapContainingPanel.java:130)
	at com.mindalliance.channels.pages.components.segment.SegmentPanel.init(SegmentPanel.java:152)
	at com.mindalliance.channels.pages.components.segment.SegmentPanel.<init>(SegmentPanel.java:146)
	at com.mindalliance.channels.pages.PlanPage.addSegmentPanel(PlanPage.java:628)
	at com.mindalliance.channels.pages.PlanPage.init(PlanPage.java:459)
	at com.mindalliance.channels.pages.PlanPage.<init>(PlanPage.java:392)
	... 65 more
Caused by: java.lang.NullPointerException
	at org.aspectj.weaver.reflect.Java15ReflectionBasedReferenceTypeDelegate.getTypeVariables(Java15ReflectionBasedReferenceTypeDelegate.java:164)
	at org.aspectj.weaver.ReferenceType.getTypeVariables(ReferenceType.java:809)
	at org.aspectj.weaver.ReferenceType.getTypesForMemberParameterization(ReferenceType.java:797)
	at org.aspectj.weaver.ReferenceType.getDeclaredInterfaces(ReferenceType.java:648)
	at org.aspectj.weaver.ResolvedType$2.get(ResolvedType.java:304)
	at org.aspectj.weaver.ResolvedType$2.get(ResolvedType.java:300)
	at org.aspectj.weaver.ResolvedType$SuperInterfaceWalker.hasNext(ResolvedType.java:2171)
	at org.aspectj.weaver.Iterators$6.hasNext(Iterators.java:288)
	at org.aspectj.weaver.patterns.KindedPointcut.fastMatch(KindedPointcut.java:128)
	at org.aspectj.weaver.internal.tools.PointcutExpressionImpl.couldMatchJoinPointsInType(PointcutExpressionImpl.java:82)
	at org.springframework.aop.aspectj.AspectJExpressionPointcut.matches(AspectJExpressionPointcut.java:234)
	at org.springframework.aop.support.AopUtils.canApply(AopUtils.java:198)
	at org.springframework.aop.support.AopUtils.canApply(AopUtils.java:253)
	at org.springframework.aop.support.AopUtils.findAdvisorsThatCanApply(AopUtils.java:287)
	at org.springframework.aop.framework.autoproxy.AbstractAdvisorAutoProxyCreator.findAdvisorsThatCanApply(AbstractAdvisorAutoProxyCreator.java:113)
	at org.springframework.aop.framework.autoproxy.AbstractAdvisorAutoProxyCreator.findEligibleAdvisors(AbstractAdvisorAutoProxyCreator.java:85)
	at org.springframework.aop.framework.autoproxy.AbstractAdvisorAutoProxyCreator.getAdvicesAndAdvisorsForBean(AbstractAdvisorAutoProxyCreator.java:66)
	at org.springframework.aop.framework.autoproxy.AbstractAutoProxyCreator.wrapIfNecessary(AbstractAutoProxyCreator.java:345)
	at org.springframework.aop.framework.autoproxy.AbstractAutoProxyCreator.postProcessAfterInitialization(AbstractAutoProxyCreator.java:309)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.applyBeanPostProcessorsAfterInitialization(AbstractAutowireCapableBeanFactory.java:407)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.initializeBean(AbstractAutowireCapableBeanFactory.java:1426)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:519)
	... 82 more
2012-01-13 11:34:53,317	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/plan;client=192.168.0.23;session=1ubf9om4o8rg4t3iori6lr49j
2012-01-13 11:34:53,344	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/plan;client=192.168.0.23;session=7sulf7av8yj91eeahg8n1ne2v
2012-01-13 11:34:53,352	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/plan;client=192.168.0.23;session=cpbk4hgwvu4lanm50wko9a51
2012-01-13 11:34:53,359	WARN 	com.mindalliance.channels.pages.AbstractChannelsWebPage	PANIC: selecting first plan	uri=/channels/plan;client=192.168.0.23;session=1ciide78uvbfv1gyuw7ee837to
2012-01-13 11:34:53,594	WARN 	com.mindalliance.channels.pages.components.diagrams.AbstractDiagramPanel	Empty image map	uri=/channels/plan;client=192.168.0.23;session=6cfnxlgxhq601mm9l4qnl9al2
2012-01-13 11:34:53,645	WARN 	com.mindalliance.channels.pages.components.diagrams.AbstractDiagramPanel	Empty image map	uri=/channels/plan;client=192.168.0.23;session=jb19eihl1gs31k7vnxcjkdo7k
2012-01-13 11:34:53,733	WARN 	com.mindalliance.channels.pages.components.diagrams.AbstractDiagramPanel	Empty image map	uri=/channels/plan;client=192.168.0.23;session=wwkma3h4h0h8tgg5m2uh8riw
2012-01-13 11:34:57,150	ERROR	com.mindalliance.channels.engine.analysis.IssueScanner	Deamon failed	
java.util.ConcurrentModificationException
	at java.util.HashMap$HashIterator.nextEntry(HashMap.java:793)
	at java.util.HashMap$KeyIterator.next(HashMap.java:828)
	at com.mindalliance.channels.core.query.DefaultQueryService.findSynonymousParts(DefaultQueryService.java:2549)
